address,city,country,date,description,lat,location,long,price,province,rooms,source,sqft,title,url
,,,2018-07-17T18:43:43-0700,"
        ,
HARVEST AT BOSE FARM, 16488 64 AVENUE, SURREY, BC, V3S 6X6,
,
This brand new townhouse in West Cloverdale just steps to surrey's new Bose Forest Park. It features shaker cabinets, quartz counters, large kitchen island, gas stove, stainless appliances, designer colours, in suite washer and dryer and large tile feature wall with fireplace. ​,
,
Bedrooms: 3 ,
Bathrooms: 2.5 ,
Finished area:	1474 sq.ft.,
Flooring:	hardwood,
En-suite Laundry:	Yes ,
Deposits:	Half a month security deposit. ,
Lease term: Minimum one year lease. ,
Pets: dogs ok,
,
- Please respond with a brief introduction of yourself and why you would be a great fit,
- Not included: BC Hydro for electricity, internet and tenant insurance,
,
Please watch a video here for the similar unit with this floor plan:,
,
https://www.youtube.com/watch?time_continue=5&v=34Bo64Xc5jI ,
,
References and CREDIT/EMPLOYMENT check are required. Please email for more information.,
,
    ",49.079100, (Cloverdale),-122.755300,$2800,,/ 3br ,Craigslist, 1474ft,BRAND NEW HARVEST AT BOSE FARM TOWNHOUSE FOR RENT,https://vancouver.craigslist.ca/rds/apa/d/brand-new-harvest-at-bose/6646262510.html
,,,2018-07-17T18:16:17-0700,"
        ,
South Langley small acreage for rent situated on just under 2 acres with a 2500 sq ft  two level home with 3 bedrooms and two bathrooms.  Master bedroom and full ensuite and two more bedrooms with a full main bathroom. Large family room, dining room and kitchen on main living, basement has rec room and full laundry facility. Nice fenced in back yard, with lots of privacy.  Pets will be considered. Full employment and criminal check will be done, do not respond to this ad if you are not credible, as you will be wasting your time.    ",49.032405, (South Langley),-122.623665,$2750,,/ 3br ,Craigslist, 2500ft,South Langley Home On Small Acreage,https://vancouver.craigslist.ca/rds/apa/d/south-langley-home-on-small/6646245488.html
,,,2018-07-17T18:24:30-0700,"
        ,
3 bedroom,1.5 bathroom, large living room, kitchen and big deck.It's near by both school, bus stop and shopping center. ,
NO SMOKING AND NO PETS! ,
Rent $2,500 per month plus utilities.,
,
CALL  ,
,
Or  ,
,
    ",49.182740, (SURREY),-122.862110,$2500,,/ 3br ,Craigslist,,HOUSE FOR RENT ....,https://vancouver.craigslist.ca/rds/apa/d/house-for-rent/6646250543.html
,,,2018-07-17T18:49:17-0700,"
        ,
2 bedroom & 1 washroom basement for rent. Available on August. 15. Basement is on main level. Goldstone Elementary and Sullivan Heights Secondary School are a 5 minute walk away. Bus Stand is also very close and stores are a short drive away. Laundry will be once a week and on a day of your choice. WiFi is available. No pets and no smoking please. Call my number  ,
 for any questions and if you want to look at this basment. Thank you    ",49.111984, (Surrey),-122.828086,$1400,,/ 2br ,Craigslist,,2 bedroom & 1 washroom Basement for rent,https://vancouver.craigslist.ca/rds/apa/d/2-bedroom-1-washroom-basement/6646265872.html
,,,2018-07-17T18:44:31-0700,"
        ,
4 bed room 2 full bathrooms,
1 half bathroom kitchen ,
Big family room big sun deck ,
Include laundry,
    ",49.184353, (12129 100 ave),-122.887067,$2700,,/ 4br ,Craigslist,,4 bed room house for rent,https://vancouver.craigslist.ca/rds/apa/d/4-bed-room-house-for-rent/6646262933.html
,,,2018-07-17T19:25:38-0700,"
        ,
Available Aug 1st ,
,
Utilities included ""bchydro,fortis,septic & water"",
Freshly renovated ,
In suite washer and dryer, separate entrance, with dishwasher. Located in Fairfield island.,
No smoking or pets,
,
Please email application with a little about yourself.    ",49.183783, (Chilliwack),-121.941547,$1050,,/ 1br ,Craigslist, 860ft,One bedroom basement suit with dishwasher and insuit landury,https://vancouver.craigslist.ca/rds/apa/d/one-bedroom-basement-suit/6646286746.html
,,,2018-07-17T19:31:46-0700,"
        ,
Semi-ground level suite in character home, close to beaches, Camp Kwomais, shopping and library. Almost new kitchen, laundry, flooring, windows and blinds. Five appliances including in-suite washer and dryer. Shared garden with off street parking. Utilities included. Cable and Internet extra. 5 minute walk to catch Express Bus to Skytrain. No smoking. No pets. Must like big friendly dogs. Tel.  ,
. Open House Sunday July 22 from 5-7 pm. AVAILABLE SEPTEMBER 1. References, credit check required.    ",49.028724, (Ocean Park),-122.864184,$1100,,/ 1br ,Craigslist, 525ft,One Bedroom Garden Suite,https://vancouver.craigslist.ca/rds/apa/d/one-bedroom-garden-suite/6646290110.html
,,,2018-07-14T14:34:03-0700,"
        ,
Brand New 2 Bedroom Rental Unit available Park Avenue Building.,
Iconic view from 10th floor.,
Walking distance to king George Sky train station,Surrey Central Mall ,
Gym /steam/sauna/jaacuzzi,
    ",49.184202, (13750 100 Av),-122.811960,$1800,,/ 2br ,Craigslist, 850ft,New 2 Bedroom Condo Rental,https://vancouver.craigslist.ca/rds/apa/d/new-2-bedroom-condo-rental/6643491317.html
,,,2018-07-17T19:10:51-0700,"
        ,
*3 bdrm bsmnt on 105 ave and 132 st available for rent.,
*Utilities included.,
*5 mins walk to sky train.,
*1 min walk to school.,
*2 mins walk to bus.,
* 5 mins walk to surrey central,
* Rent can be negotiated depending on number of people.,
* Please bring your picture ID and job reference.    ",49.193750, (North surrey),-122.856781,$1800,,/ 3br ,Craigslist,,3 bdrm bsmnt,https://vancouver.craigslist.ca/rds/apa/d/3-bdrm-bsmnt/6646278566.html
,,,2018-07-02T10:02:56-0700,"
        ,
Luxury condo in Rosemary Heights / Morgan Creek., 
,
,
,
Highlights: ,
* 2 Bedroom + 2 Bath. Frank Lloyd Wright inspired architecture. Stone pillars. Beautifully landscaped gardens.,
* Master bedroom has a walk-in closet, a bathroom with in-floor radiant heat, oversized glass enclosed shower, stain and scratch resistant Quartz countertops, ultra-chic imported chrome fixtures,
* Open kitchen with imported Quartz countertops (harder than granite), Euro-Style Single lever faucet, Gourmet Stainless Steel appliances, gas range, stylish title flooring, and flat panel wood cabinetry in maple with designer stainless steel drawer pulls,
* Separate in-suite laundry room and storage area,
* Energy Efficient Fireplace with adjustable heat control,
* Covered deck with built in gas BBQ outlet,
* Assigned storage locker, private parking spot, and ample visitor parking,
,
Neighborhood,
* In beautiful Rosemary Heights / Morgan Creek residential community. Great neighborhood.,
* Backs onto Rosemary Heights walking trails,
* Walk to shops. Next to quaint Rosemary Heights Shopping Center,
* Close to golf: Morgan Creek, Nico Wynd, Peace Portal,
* A few minute drive from many parks, the White Rock boardwalk, restaurants, shops, groceries, and easy access to Hwy-99 ,
,

    ",49.063274, (South Surrey / White Rock),-122.796665,$1875,,/ 2br ,Craigslist, 1000ft,Great Community. Luxury condo. Walk-In Closet. Quartz Counter. Patio.,https://vancouver.craigslist.ca/rds/apa/d/great-community-luxury-condo/6632659377.html
,,,2018-07-17T19:32:39-0700,"
        ,
Concrete high-rise in the heart of beautiful White Rock. Ocean and Mountain view, bright one bedroom and one bath. High-end furnishings include granite counter-tops, stainless steel Bosch/Fisher Paykel appliances with Gas stove-top. W/D in unit. Walking distance to White Rock shopping centre, 351,321 bus station.,
,
Nearby schools include White Rock Elementary School, Peace Arch Elementary School, H.T.Thrift Elementary School and Semiahmoo High School( IB program), Earl Marriott High School.    ",49.028371," (1455 George StWhite Rock, BC)",-122.801416,$750,,/ 1br ,Craigslist, 995ft,Furnished 1bdrm apt Walking distance to White Rock shopping centre,https://vancouver.craigslist.ca/rds/apa/d/furnished-1bdrm-apt-walking/6646290601.html
,,,2018-07-08T10:42:29-0700,"
        ,
This suite will be available for July 31st. 2 large bedroom suite, accompanied by a covered outdoor area. All amenities except for laundry are included. Located just off of highway 10, close to transit, shopping facilities, and schools. Are looking for someone long term so will be asked to provide a reference. Sorry but no smoking or pets allowed.    ",49.100519,"
        (",-122.700121,$1200,,/ 2br ,Craigslist, 900ft,2 bedroom basement suite for rent.,https://vancouver.craigslist.ca/rds/apa/d/2-bedroom-basement-suite-for/6637731379.html
,,,2018-07-17T21:25:50-0700,"
        ,
I have a room for rent in a 2 bedroom suite that is furnished.,
,
$650/month all inclusive. Available Aug 1 or earlier if needed.,
Utilities and more included: heat, gas, electricity, cable, extreme high speed wireless internet (150mbs). Laundry. Open kitchen. Backyard.  Parking off  street. ,
No pets, no smoking, no drugs,
Well suited for a working professional or student. ,
,
Suite is shared with me. Call or text to view or if you have any questions. Thank you!,
    ",49.165919, (North Delta),-122.907966,$650,,private room,Craigslist,,Furnished 1 Room for rent in a 2 room basement suite,https://vancouver.craigslist.ca/rds/roo/d/furnished-1-room-for-rent-in/6646338923.html
,,,2018-07-17T20:10:38-0700,"
        ,
Located in a quite neighborhood of Fleetwood,
160 St. and 80 Ave, Surrey,
,
Furnished,
Utilities:  all included except internet,
1 year lease minimum  ,
,
No drugs.  No smoking.,
Reference and credit checks required.,
For more information, please email or text me  ,
,
    ",49.148410,"
        (",-122.778888,$850,,/ 1br ,Craigslist,,1 Bedroom + 1 Bathroom basement suite for rent,https://vancouver.craigslist.ca/rds/apa/d/1-bedroom-1-bathroom-basement/6646309520.html
,,,2018-07-17T20:18:30-0700,"
        ,
Clean, spacious 2 bedroom 2 bathroom apartment. 1000 sqft, in-suite washer/dryer with large balcony, 1 secure underground parking. There is a gym in the building. Across from King George Skytrain Station and bus loop. Available August 1, 2018. Close to SFU Surrey Campus, T and T, shopping mall and restaurants. No pets. No smoking. Rental price $1800.00 plus utilities ( water usage, hydro, cable, phone etc). Contact via  ,
.    ",49.181854, (King George Skytrain Station),-122.841822,$1,,/ 2br ,Craigslist, 1000ft,"2bedroom,2bathroom",https://vancouver.craigslist.ca/rds/apa/d/2bedroom2bathroom/6646313100.html
,,,2018-07-15T09:06:16-0700,"
        ,
Available Now!,
,
Clean, bright 3-bedroom, 2-bath upper suite located in a quiet South Surrey neighbourhood just a short stroll away from Crescent Beach, parks, restaurants, shopping and great schools (Elgin Park Secondary and Crescent Park Elementary). Features include private entrance, separate dining and living room with cozy gas fireplace, spacious kitchen with updated appliances and loads of cupboard space and direct access to shared laundry room. Master bedroom has its own 3-piece ensuite with shower and main bath has full shower/tub combo.  A sunny deck leads to a private garden area with raised beds for veggies and flowers.,
,
$2250 + utilities (heat, electricity and water). NO PETS, NO SMOKING.  Contact Sharon at  ,
 to view.    ",49.049317, (Crescent Park),-122.870579,$2250,,/ 3br ,Craigslist, 1200ft,3-Bedroom Upper Suite in South Surrey,https://vancouver.craigslist.ca/rds/apa/d/3-bedroom-upper-suite-in/6643922740.html
,,,2018-07-17T20:36:55-0700,"
        ,
-1 Bedroom basement for rent,
-full kitchen,
-hydro and wifi included ,
-1 parking spot,
-walking distance to beaver creek elementary, Tamanawis secondary, bus stops and shopping center,
-Quiet and Friendly Neighbourhood,
-family environment,
    ",49.121211, (Surrey),-122.885548,$1100,,,Craigslist,,"**1 Bedroom & 1 Bath for Rent in Surrey, BC **",https://vancouver.craigslist.ca/rds/apa/d/1-bedroom-1-bath-for-rent-in/6646320747.html
,,,2018-07-17T20:38:07-0700,"
        ,
New 1 bedroom ground level suite.,
Comes with insuite laundry, utilities and cable.,
Parking on street or 1 block  to bus stop.,
Close to 132 and 64a ave,
Prefer single professional or couple.,
Proof of job required.,
Reference from previous landlord required.,
Small pet can be negotiated.,
No smoking or alcohol on premises at all.,
Minimum 1 year lease.,
Available August 15th,
    ",49.120463, (Surrey),-122.878098,$1150,,/ 1br ,Craigslist,,1 BDRM all inclusive for rent,https://vancouver.craigslist.ca/rds/apa/d/1-bdrm-all-inclusive-for-rent/6646321221.html
,,,2018-07-17T20:42:33-0700,"
        ,
Welcoming 1 bedroom , 1 bathroom, legal basement suite in the Summerfield Pacific Douglas, South Surrey area.,
Available August 1st 2018, for minimum 6 months. Separate entrants, parking beside garage.,
The rent is $1400 plus the utilities : 40% hydro,free internet.,
The tenants must provide proof of income, references required.,
No smoking,no drugs,no parties,no pets.,
We are located close to the USA border,between Peace Arch and Pacific Hwy,
Please write some information about yourself.    ",49.004547, (South Surrey),-122.748871,$1400,,/ 1br ,Craigslist, 600ft,1 bedroom furnished suite,https://vancouver.craigslist.ca/rds/apa/d/1-bedroom-furnished-suite/6646322940.html
,,,2018-07-09T10:42:02-0700,"
        ,
2 bedroom apartment for rent at Blackwood Village, located in beautiful White Rock, BC. ,
Heat and Hot Water included. ,
5 minutes walking distance to Semiahmoo Mall, bus stops close by and walking distance to the beach!,
On site managers, amenities and underground parking.    ",49.030363, (WHITE ROCK),-122.806712,$1550,,/ 2br ,Craigslist, 940ft,2 Bedroom available for rent in beautiful White Rock BC,https://vancouver.craigslist.ca/rds/apa/d/2-bedroom-available-for-rent/6638615152.html
,,,2018-07-17T21:04:47-0700,"
        ,
© craigslist - Map data © OpenStreetMap,
(google map),
,
-1 Bedroom furnished basement suite! Exclusive Surrey location by King George and 58 Avenue!,
- Large bright windows with lots of light,
- Spacious living room area,
- Kitchen - Appliances, cabinets with 12 drawers, pantry, ,
- Street Parking ,
- Washer and Dryer Once Per Week,
- Utilities included - Water, Hydro, Heat, Internet,
- No pets, no smoking,
- Short or long term rental, month to month rent,
- Price is negotiable,
- If interested, please email    ",49.109631,"
        (",-122.838667,$900,,/ 1br ,Craigslist,,"Surrey! "" 1 BEDROOM BASEMENT SUITE """,https://vancouver.craigslist.ca/rds/apa/d/surrey-1-bedroom-basement/6646331361.html
,,,2018-07-17T21:12:20-0700,"
        ,
1 bedroom apartment for rent at The Blackwood in the heart of White Rock, BC. ,
5 minutes walking distance to Semiahmoo Mall, bus stops close by and walking distance to the beach!,
On site managers, amenities and underground parking.,
Heat and Hot Water included.,
Available August 15th 2018    ",49.030363, (1550 Blackwood),-122.806712,$1150,,/ 1br ,Craigslist, 640ft,"1 bedroom apartment for rent in beautiful White Rock, BC",https://vancouver.craigslist.ca/rds/apa/d/1-bedroom-apartment-for-rent/6646334063.html
